Price,Close,High,Low,Open,Volume
2018-01-02,31.17300796508789,31.245204965330192,30.828067081719396,31.020590375630483,20135700
2018-01-03,31.42167854309082,31.509919645454488,30.90827910399534,31.060696666296963,29536000
2018-01-04,31.510583877563477,31.955077243706715,31.462092515048358,31.559072157151355,20731400
2018-01-05,31.94698143005371,32.229842977401205,31.817674263043042,31.9631452112958,24588200
2018-01-08,32.2783317565918,32.29449553809347,31.801510992533572,31.938901593834803,16582000
2018-01-09,32.0762939453125,32.29450040407434,31.955070190173625,32.157112864998304,21449800
2018-01-10,32.25409698486328,32.52079483263866,32.02781014403107,32.04397393022294,19473000
2018-01-11,32.407649993896484,32.496549281054534,32.12479142832735,32.43997756794071,21685600
2018-01-12,33.02994155883789,33.07843291937243,32.36724171283475,32.50463235955238,23770500
2018-01-16,32.76323699951172,33.264301910366335,32.58543848023942,33.05417890998414,32845000
2018-01-17,33.296630859375,33.39361047259094,32.900625890776574,33.00568893680086,24427100
2018-01-18,33.377445220947266,33.52291617583211,33.15923878862,33.32895695793644,19610200
2018-01-19,33.3693733215332,33.5552522369725,33.215818895311244,33.36128988703364,24582000
2018-01-22,33.66838836669922,33.66838836669922,33.151159656088154,33.29663061631331,22995100
2018-01-23,34.02399444580078,34.04824166975362,33.571420704379676,33.571420704379676,23984500
2018-01-24,34.08056640625,34.500815656939935,33.95125918164751,34.10481363037556,26696200
2018-01-25,33.86235809326172,34.323015207254095,33.797702948807434,34.16138042904535,19207500
2018-01-26,34.395748138427734,34.395748138427734,33.90276348896983,34.064398255125546,23380400
2018-01-29,34.630126953125,34.73519004888196,34.185633508976295,34.185633508976295,23625900
2018-01-30,34.14521408081055,34.63819873003846,33.91892725805416,34.500808099845834,28993900
2018-01-31,33.5714225769043,33.95126083350804,33.41786812070522,33.92701669113031,36512100
2018-02-01,33.700721740722656,34.03207163325441,32.868303750858516,33.20773707753293,26148500
2018-02-02,33.07843017578125,33.90276473893379,33.02993881926868,33.53908727240666,27224200
2018-02-05,31.340864181518555,33.466354353453596,31.29237590420295,33.02994136005058,52399600
2018-02-06,32.46422576904297,32.57737229235504,30.18518392352502,30.977194172071854,55171600
2018-02-07,32.60161209106445,33.30471986472984,32.351078018642475,32.5773679521913,32690800
2018-02-08,31.332788467407227,32.94104695025171,31.29238053602078,32.682432489865384,42982100
2018-02-09,31.94698143005371,32.26216745695934,30.89636031272627,31.5186520173795,51304200
2018-02-12,32.81173324584961,33.062267303695826,32.51271091307808,32.74708118497355,38210700
2018-02-13,33.320884704589844,33.38553985419756,32.504633479819354,32.730920337591925,30999100
2018-02-14,34.01590347290039,34.153291006386965,33.12691697300986,33.16732488974554,43835900
2018-02-15,35.62417221069336,36.47275097857783,34.961469283671555,36.42425961818294,72267500
2018-02-16,35.82622146606445,36.44043006196872,35.38980839156718,35.47062425739512,39267500
2018-02-20,35.608001708984375,36.11714702394484,35.40595903649725,35.55951035773392,29006900
2018-02-21,35.00188064575195,35.898947700167206,34.97763342384599,35.64841670958025,28499200
2018-02-22,34.702850341796875,35.20391841851443,34.54929901159894,35.14734671355062,25887600
2018-02-23,35.55952072143555,35.59184829835761,34.68669464210424,35.05037217515895,25781400
2018-02-26,36.65862274169922,36.73135822662031,35.66457316972866,35.801960706287105,27771100
2018-02-27,36.40000534057617,36.8606623457712,36.060572078212004,36.699027605737136,27419300
2018-02-28,36.18989181518555,37.08696200496825,36.18989181518555,36.58589691157629,26885200
2018-03-01,35.397884368896484,36.367690053577334,35.03420685177525,36.10907561538608,32154300
2018-03-02,35.608001708984375,35.737308896059076,34.83215550360966,34.98570990777285,28848100
2018-03-05,35.979766845703125,36.18180955951575,35.31706699103189,35.49486248279654,22101700
2018-03-06,35.79387664794922,36.197961948333585,35.67264982466344,36.08481855749415,21930000
2018-03-07,35.72114944458008,35.8747007844395,35.39787989622385,35.58375880750427,22034400
2018-03-08,35.83428955078125,35.89086125407771,35.51102003229293,35.76155406326771,20285600
2018-03-09,36.66671371459961,36.80410437388737,36.052505172935966,36.06058552563412,22230900
2018-03-12,36.81217956542969,37.07079397649574,36.69095579438889,36.79601577937219,18299800
2018-03-13,36.49699401855469,37.30516483657665,36.303031665741536,36.998059062508744,23411200
2018-03-14,36.593971252441406,36.98189284968784,36.44041991694599,36.64246260819476,21141100
2018-03-15,36.63438415527344,36.96573406277352,36.464665942806,36.610136934676966,23520400
2018-03-16,36.375762939453125,36.85258379004424,36.34343845350965,36.634380407487505,56129000
2018-03-19,35.777713775634766,36.222207000773615,35.478691508966996,36.03632812782196,26734100
2018-03-20,35.85853576660156,36.076742241805235,35.704984432018286,35.955518477532166,22809700
2018-03-21,35.81005859375,36.28687961337717,35.66458756519068,35.75348686963557,22528200
2018-03-22,34.80790710449219,35.57566978245587,34.76749919153118,35.36554370237681,29520800
2018-03-23,34.28261184692383,35.43021625353408,34.28261184692383,35.32515316182601,31759200
2018-03-26,35.608001708984375,35.68881754480862,34.613952130298905,34.95338234027255,29731900
2018-03-27,34.49272918701172,35.979763547683405,34.13713515315016,35.95551941078487,30942000
2018-03-28,33.66838836669922,34.62202995798573,33.63606080155446,34.355332169930854,36696800
2018-03-29,34.662445068359375,34.694772640214865,33.60374329497115,33.89468219288972,55021200
2018-04-02,33.14308547973633,34.4523244874147,32.75516383843697,34.36342519990142,36791800
2018-04-03,33.44211196899414,33.53909161163949,32.90871931005383,33.40978439380327,28003900
2018-04-04,33.56431198120117,33.849444451123645,32.741495811920586,32.90442998375236,30117600
2018-04-05,34.06941223144531,34.232346437301636,33.7109594647306,33.808718745159794,29331600
2018-04-06,33.18141555786133,33.9553505062939,32.953309592824205,33.72724454125677,32208700
2018-04-09,33.53986740112305,34.264924257764974,33.31990985898192,33.36064262205581,25725800
2018-04-10,34.631526947021484,34.79446112920549,34.0123807839755,34.297513272014235,22724400
2018-04-11,34.56634521484375,34.94923996689117,34.42785011205015,34.55819679883287,21693000
2018-04-12,35.30769348144531,35.552093136948514,34.810745754219674,34.85147851218517,22297000
2018-04-13,35.03070831298828,35.63356373041833,34.73742746708774,35.47877489079838,18272300
2018-04-16,35.27510070800781,35.552087771162554,35.05514011893995,35.12846031529591,15807900
2018-04-17,36.32602310180664,36.4563697744572,35.60911484837365,35.72316779847917,21474600
2018-04-18,36.35861587524414,36.594867117495355,36.08977407541688,36.34232215031125,17605300
2018-04-19,36.30158615112305,36.619305989675254,36.15494574752818,36.18753008677483,21472300
2018-04-20,35.9186897277832,36.45637014641637,35.535795013342515,36.25270327409002,23539200
2018-04-23,36.049049377441406,36.23642259450053,35.73947474991674,36.057194687873995,20716800
2018-04-24,35.63356399536133,36.58672364391463,35.29955038676012,36.195683549043245,21421500
2018-04-25,35.609130859375,35.837239969860974,34.82705047182334,35.68245108993992,21706000
2018-04-26,36.01646041870117,36.24456950154586,35.389165879372236,35.82908720945396,20549300
2018-04-27,36.423789978027344,36.93703146898795,36.138657542888375,36.40749625206077,20077400
2018-04-30,36.081626892089844,36.80668052152485,36.07347847619164,36.594865216112986,19958500
2018-05-01,36.52155685424805,36.61931611443712,35.70688910134716,35.77206090556959,16865500
2018-05-02,35.731327056884766,36.700780534688576,35.6824458744158,36.58672754997174,23601600
2018-05-03,36.203834533691406,36.505263845757504,35.38916676473399,35.85352714442285,23750200
2018-05-04,36.90444564819336,37.06737980735021,35.763912749516635,35.85352358472783,19504100
2018-05-07,37.2547492980957,37.47470992492813,36.90444197844151,36.95332315364104,17822400
2018-05-08,37.23844909667969,37.36879576683213,36.96961044911328,37.32806301510507,20285300
2018-05-09,37.507293701171875,37.55617176387344,36.814824438369875,37.39324074458825,20438300
2018-05-10,37.7191162109375,37.77614270483194,37.20587465817669,37.474716507431204,18469400
2018-05-11,37.41769027709961,37.69467743841401,37.29548887063028,37.54803699373516,17551500
2018-05-14,37.23030471801758,37.662077490971264,37.205862580203906,37.2710374707606,22037700
2018-05-15,37.05109405517578,37.10812055699791,36.60302735183995,36.83113335912846,24753600
2018-05-16,36.79039001464844,37.10810989283978,36.66818862717005,36.95332416204949,31253700
2018-05-17,35.40544891357422,35.97571678687868,35.04699633124194,35.13661025375249,48210400
2018-05-18,35.20179748535156,35.49507841219038,35.120331942434674,35.40546445035505,24456000
2018-05-21,35.64170455932617,35.796490271779646,35.372862781806454,35.42989236819458,21785900
2018-05-22,35.560245513916016,35.77205774355466,35.42175039215528,35.67429849200687,16381800
2018-05-23,35.584686279296875,35.600980006631815,34.941098034265046,35.35658031202918,20638800
2018-05-24,35.49507522583008,35.82094358366725,35.03886014640023,35.519514264969025,18377500
2018-05-25,35.24252700805664,35.53580790786002,35.20179424035306,35.40546118658196,15362000
2018-05-29,35.00626754760742,35.161053271864,34.639666508357365,34.83518499081723,25197400
2018-05-30,34.908512115478516,35.30770068347096,34.89222149513756,35.09588843421902,22498800
2018-05-31,34.794456481933594,35.13661852959073,34.712990955577936,34.916657879177706,31439600
2018-06-01,35.568389892578125,35.592828927897905,34.9329501125798,34.95738914789958,18352700
2018-06-04,35.50321578979492,35.70688269145907,35.20178653778058,35.43804088956146,18087700
2018-06-05,35.57653045654297,35.64170535231661,35.34842453675537,35.633560044199946,16728800
2018-06-06,36.057186126708984,36.09792199233277,35.56838681632581,35.64985233215293,17730200
2018-06-07,35.560245513916016,36.16309785745641,35.31584272348067,36.04089956994931,19722000
2018-06-08,35.42174530029297,35.62541219123833,35.28325330615098,35.45433274869466,18812400
2018-06-11,35.592830657958984,35.78020385584279,35.3891637331665,35.53580416763394,15069000
2018-06-12,35.79648208618164,35.80463049996379,35.41359054657167,35.58466994348523,17564900
2018-06-13,35.85352325439453,36.27715082121504,35.715031240399085,35.86167167151813,24383200
2018-06-14,36.40748596191406,36.505248290082164,35.886099309189184,36.032739693731756,24020500
2018-06-15,36.049049377441406,36.277155362085395,35.511368765272756,36.138663330754675,49379800
2018-06-18,36.01646041870117,36.18753990005157,35.34843311348559,35.739473259876846,17625400
2018-06-19,35.69873046875,35.86166459425076,35.389155941069546,35.53579634324924,22199200
2018-06-20,35.63356399536133,35.83723090567208,35.60097654386111,35.80464345417185,21276500
2018-06-21,35.161048889160156,35.666141864885326,35.079583382907984,35.59282166617442,20924400
2018-06-22,35.19364547729492,35.397312403543495,34.941097369970855,35.30769845876041,27460000
2018-06-25,34.452301025390625,34.884073952610436,34.061260865467055,34.77816627147146,28626700
2018-06-26,34.66410827636719,35.14476231958904,34.533761575207556,34.607081788841754,22171200
2018-06-27,34.4848747253418,35.152901787180625,34.44413886658528,34.81073984142603,20794800
2018-06-28,34.9818229675293,35.18548985205599,34.44414251668723,34.48487837976059,22197700
2018-06-29,35.05514144897461,35.43803616755094,35.00626338802265,35.071435171861886,20522900
2018-07-02,34.87592697143555,34.89222069911565,34.37897915418027,34.672260037000484,21810900
2018-07-03,34.76186752319336,35.21808253107954,34.72113476177917,34.98182816408256,13474700
2018-07-05,34.94248962402344,35.0081693647733,34.44987747470657,34.94248962402344,18118700
2018-07-06,35.065650939941406,35.20522552072559,34.73724587279707,34.80292563345286,20258300
2018-07-09,35.032806396484375,35.1231187998429,34.77829304003662,35.098489283266005,23210000
2018-07-10,35.18880844116211,35.33659183285556,35.06565457077322,35.19701723761929,20224600
2018-07-11,34.95069885253906,35.10669097920354,34.84396574906769,34.94249005931748,17721600
2018-07-12,35.779930114746094,35.82098034725302,35.09848435378961,35.1066931475182,17999500
2018-07-13,34.302101135253906,35.944135703826056,33.61244649117631,35.73067258796193,50831300
2018-07-16,34.89323806762695,35.2544845813019,34.4827293844784,34.523779626406714,24468000
2018-07-17,34.76186752319336,34.90143894045282,34.597663460822474,34.65513441286248,21188400
2018-07-18,34.65513229370117,34.868598501309464,34.60587327035449,34.67976493730632,20364000
2018-07-19,34.811134338378906,35.31195225430614,34.663350975668436,35.1395393751214,24498800
2018-07-20,34.49093246459961,34.78649916859745,34.36778175922196,34.6961867721612,20732100
2018-07-23,34.531982421875,34.581241446389214,34.022949534394385,34.417037390167465,15656500
2018-07-24,34.80292892456055,35.20522884987642,34.54020359322761,34.66335746251061,17493900
2018-07-25,35.43510818481445,35.48437035259298,34.72082397765503,34.77829494076368,20658300
2018-07-26,35.73887252807617,35.985180157882624,35.48435923744254,35.77992588766499,23518700
2018-07-27,34.95069885253906,35.81276620966805,34.827545030692725,35.51719954278227,22050900
2018-07-30,34.622291564941406,34.983541113841596,34.54840302841022,34.86038728909256,15300400
2018-07-31,34.72081756591797,34.99175160883623,34.41703895194669,34.67976733298272,20900300
2018-08-01,34.36777877807617,34.76186663857841,33.932640686008845,34.474511885690916,21650000
2018-08-02,34.9178581237793,34.97532907329105,33.825906951124125,33.98189908095147,18033200
2018-08-03,35.16416931152344,35.205219546458736,34.86039068275146,35.06564498936012,13394300
2018-08-06,35.550052642822266,35.64036505754844,35.0246020101603,35.082072977361904,14345800
2018-08-07,35.779930114746094,35.829189140981605,35.50078414899423,35.550043175229746,18040500
2018-08-08,35.99339294433594,36.0919141280311,35.66498482277613,35.82918888355603,13917100
2018-08-09,35.94413375854492,36.21507095102387,35.87845400796144,36.0344461560379,14098900
2018-08-10,35.94413375854492,36.08370831792468,35.7799328161201,35.870242081680864,14322100
2018-08-13,35.919498443603516,36.44494889115516,35.87844821462574,36.19043559233392,18113200
2018-08-14,36.124755859375,36.354639667170964,35.77993014768104,35.993393236072734,15981300
2018-08-15,36.00981521606445,36.53526572766784,35.31194871064637,35.845611148205364,27902200
2018-08-16,37.07714080810547,37.84068714076914,37.011461053303094,37.5779618576948,48648500
2018-08-17,37.660064697265625,37.83248071979697,36.88009759397707,37.02788096647101,23153900
2018-08-20,37.947410583496094,38.03772296374709,37.58616106249208,37.75857703021292,19288500
2018-08-21,37.58616256713867,38.11982494529542,37.53690354461646,37.9720416138653,18617300
2018-08-22,37.75857925415039,37.89815066317227,37.53690425282287,37.725737817228136,13202900
2018-08-23,37.7832145690918,37.972048162500464,37.643640006700515,37.668272654141504,15379000
2018-08-24,38.02951431274414,38.128035494257354,37.82426002429801,37.93099313123093,15575200
2018-08-27,38.251190185546875,38.47286519791601,38.04593589245678,38.17729851475716,17209900
2018-08-28,38.5467529296875,38.80947814744088,38.27581578716778,38.40717839604447,19147300
2018-08-29,38.981895446777344,39.09683735121088,38.50570710956241,38.64527852725113,20220600
2018-08-30,38.71096420288086,39.0311604260674,38.56318084880519,38.84232683628898,16238500
2018-08-31,39.219993591308594,39.26925575277799,38.42360587318046,38.51391826990825,24904200
2018-09-04,39.1871452331543,39.45808237551282,39.00652047158195,39.27745761394047,19122200
2018-09-05,38.809478759765625,39.121466135244575,38.39075828416173,39.04757447083987,20818100
2018-09-06,38.81769561767578,39.32672858130358,38.64528274222072,38.949058255917585,16537600
2018-09-07,38.62885665893555,38.99010621290527,38.489285245397724,38.59601522095068,17229700
2018-09-10,38.64527893066406,38.96547513405197,38.40718319360515,38.83411250876637,16597200
2018-09-11,38.61244201660156,38.727383935705745,38.12804169185363,38.51392081907403,17291500
2018-09-12,38.49749755859375,38.59601874962382,38.12803917731573,38.47286804381928,16649400
2018-09-13,38.784854888916016,38.916217518967656,38.42360530732489,38.456446747820834,17972100
2018-09-14,38.91621017456055,38.99010183576525,38.66990254925715,38.80947707905784,13937000
2018-09-17,38.67811965942383,39.063998734331676,38.64527822072274,38.77664084359512,14430200
2018-09-18,38.96547317504883,39.12146843793604,38.6452769877589,38.6452769877589,16469600
2018-09-19,38.81769561767578,39.09684161543116,38.68633297943397,38.93263753464582,12721900
2018-09-20,39.1871452331543,39.252828103519384,38.719165743563806,38.92442001555724,17007800
2018-09-21,39.86860275268555,39.934282510613045,39.261048549210166,39.35136095680148,59664600
2018-09-24,39.77006912231445,39.917852458025195,39.5648148373753,39.581235556002255,21819300
2018-09-25,39.79469680786133,40.1313136679423,39.761855374699415,39.87679725883466,15810800
2018-09-26,39.74544143676758,40.27910385490557,39.63049953302881,40.01637860866495,20080100
2018-09-27,39.67975997924805,40.03279446895798,39.58123566720952,39.67975997924805,15910100
2018-09-28,39.942481994628906,40.06563267685286,39.458081794578874,39.63049462885136,15474300
2018-10-01,40.12311553955078,40.344790591716894,39.95891144921301,40.229848668060214,13669500
2018-10-02,40.2380485534668,40.34478165834277,39.958902601282446,40.02458547564669,15671600
2018-10-03,40.34477996826172,40.61571711576664,40.28730902156644,40.4433011437491,16737500
2018-10-04,39.9893684387207,40.31172951642241,39.708335138371744,40.196010478591774,22110900
2018-10-05,39.78272247314453,40.37784934513395,39.352906694253456,40.005896232555685,19103300
2018-10-08,39.27851104736328,40.08854729473987,38.972681775613474,39.60913634968273,23791400
2018-10-09,39.25371170043945,39.70005597851659,39.08013004179718,39.28677202070365,17008400
2018-10-10,37.71630859375,39.27025457020236,37.64191732815651,39.212395047308256,33055800
2018-10-11,36.46818923950195,37.6915098353156,36.30287496372009,37.575790788200564,36496300
2018-10-12,37.782440185546875,37.89815925514541,36.74922970254828,37.13771785315036,35424000
2018-10-15,36.92279052734375,37.79068943762572,36.92279052734375,37.625375209328844,26160500
2018-10-16,37.87334060668945,37.97252787098409,37.07156874144992,37.43526063237405,22669400
2018-10-17,37.9725341796875,38.21223966523796,37.37740734193987,37.931206408790786,17803400
2018-10-18,37.57578659057617,38.42715391215808,37.319552487190606,38.27010394881111,19044600
2018-10-19,37.476600646972656,38.18744977184763,37.30302208944011,37.526195871885086,21356300
2018-10-22,37.823760986328125,38.2535768462203,37.534463365779345,37.83202843440528,19195400
2018-10-23,37.54271697998047,37.832017671331826,36.73268071978872,37.31954639510983,21836200
2018-10-24,36.42686462402344,37.75764008769469,36.33594160678759,37.60059324626502,29588800
2018-10-25,37.58405303955078,37.865086323589935,36.54257545330274,36.88146825289933,27054500
2018-10-26,36.57563781738281,37.28648687607088,36.18714980784235,36.84013935274019,31806600
2018-10-29,36.23674392700195,37.23689052424949,35.492831410722914,37.10463976058954,28214200
2018-10-30,36.8484001159668,36.947587385458974,36.16234721530534,36.30286225099371,25924600
2018-10-31,37.81549835205078,38.27011026992383,37.10464913536199,37.23689993243611,26023700
2018-11-01,37.73283004760742,37.92294030715059,37.27821513010565,37.74935863269234,24662100
2018-11-02,37.59231948852539,38.096526569953255,37.179035409074004,37.79069723402927,25581300
2018-11-05,38.13785934448242,38.3858291940233,37.48486965664221,37.80723392946383,17525200
2018-11-06,38.4354133605957,38.53460064123701,38.02212934596564,38.055192823881676,15446700
2018-11-07,39.59260559082031,39.61740162002849,38.642051198491835,38.83216144633624,19990400
2018-11-08,40.0389518737793,40.0389518737793,39.56780837674889,39.56780837674889,21002000
2018-11-09,38.93962097167969,39.881908035269795,38.60072820050944,39.74139298159018,22015400
2018-11-12,37.70803451538086,39.055341353953324,37.64191070931783,38.964418361648065,25913500
2018-11-13,37.294742584228516,38.07171842444775,37.220351347465105,37.774153477394115,26196700
2018-11-14,36.641761779785156,37.72456386621472,36.43511977512526,37.57578137061105,36613500
2018-11-15,38.658592224121094,38.931358070267514,37.31955272234044,38.68338825928698,45983300
2018-11-16,38.311431884765625,38.881765917225565,38.12958903875724,38.40235488432342,31327400
